"NUTS_ID","ISO","sector","sect_b"
"DEA2","DEU","PRO",0.0020378556039325683
"DEA2","DEU","REF",0.026803927849202224
"DEA2","DEU","SWD_INC",0.0016335989484284484
"DEA2","DEU","TRF",0.004160915128466138
"DEA3","DEU","CHE",0.010272947522419286
"DEA3","DEU","ENE",0.15716300974113676
"DEA3","DEU","IND",0.02732775788168004
"DEA3","DEU","IRO",1.6747209519430133e-4
"DEA3","DEU","NFE",1.437981150712605e-4
"DEA3","DEU","NMM",0.022750972463500767
"DEA3","DEU","PRO",0.011455464169463908
"DEA3","DEU","REF",0.016986062119113347
"DEA3","DEU","SWD_INC",9.25043472283453e-4
"DEA3","DEU","TRF",0.011349408544307086
"DEA4","DEU","CHE",0.004299247194497605
"DEA4","DEU","ENE",0.0532478429570474
"DEA4","DEU","IND",0.010130851826025696
"DEA4","DEU","NFE",1.0271732466110566e-4
"DEA4","DEU","NMM",0.008302771636448688
"DEA4","DEU","PRO",0.001409060554473438
"DEA4","DEU","SWD_INC",6.738495888244198e-4
"DEA4","DEU","TRF",8.684491689726617e-4
"DEA5","DEU","CHE",0.007840301750798811
"DEA5","DEU","ENE",0.20677868971864968
"DEA5","DEU","IND",0.045602883914898674
"DEA5","DEU","IRO",0.006825948492274114
"DEA5","DEU","NFE",4.092402462365667e-4
"DEA5","DEU","NMM",0.048064163324581556
"DEA5","DEU","PRO",0.007041062727189942
"DEA5","DEU","SWD_INC",0.001233187548789143
"DEA5","DEU","TRF",0.018309147129529076
"DEB1","DEU","CHE",0.0028763063681866616
"DEB1","DEU","ENE",0.007248497008033102
"DEB1","DEU","IND",0.006757729207432204
"DEB1","DEU","NFE",1.0145152378442308e-4
"DEB1","DEU","NMM",0.009090011051237737
"DEB1","DEU","PRO",0.0013507398859098484
"DEB1","DEU","SWD_INC",4.526095464594628e-4
"DEB1","DEU","TRF",5.865703360541617e-4
"DEB2","DEU","CHE",8.120080665449408e-4
"DEB2","DEU","IND",0.0017458889187312752
"DEB2","DEU","NFE",8.884298497258528e-5
"DEB2","DEU","NMM",0.0012493080219796208
"DEB2","DEU","PRO",6.858744544949633e-4
"DEB2","DEU","SWD_INC",1.2545847475160666e-4
"DEB2","DEU","TRF",1.6904810177016167e-4
"DEB3","DEU","CHE",0.01823905607732805
"DEB3","DEU","ENE",0.042480551692851184
"DEB3","DEU","IND",0.019296980637851794
"DEB3","DEU","NFE",1.330705482848293e-4
"DEB3","DEU","NMM",0.008733751375240814
"DEB3","DEU","PRO",0.0018055256072014253
"DEB3","DEU","REF",0.0039013819789465417
"DEB3","DEU","SWD_INC",7.213255580257981e-4
"DEB3","DEU","TRF",9.142998083229647e-4
"DEC0","DEU","CHE",0.002114985421055384
"DEC0","DEU","ENE",0.10345276916223638
"DEC0","DEU","IND",0.014038164819065863
"DEC0","DEU","IRO",0.004850970656264654
"DEC0","DEU","NFE",8.973297637128069e-5
"DEC0","DEU","NMM",0.0016281945257863985
"DEC0","DEU","PRO",0.0031147655736723616
"DEC0","DEU","SWD_INC",3.369487989123103e-4
"DEC0","DEU","TRF",0.007596599634232197
"DED2","DEU","CHE",0.0030450448849927785
"DED2","DEU","ENE",0.11999858018445969
"DED2","DEU","IND",0.007014078807414781
"DED2","DEU","IRO",1.6603525218926896e-4
"DED2","DEU","NFE",1.0005412257012353e-4
"DED2","DEU","NMM",0.00234418977175389
"DED2","DEU","PRO",0.0011683853758359258
"DED2","DEU","SWD_INC",4.704721177665208e-4
"DED2","DEU","TRF",0.0018626522958656798
"DED4","DEU","CHE",0.0028149683947629235
"DED4","DEU","ENE",0.013414687930568828
"DED4","DEU","IND",0.004889746450557129
"DED4","DEU","NFE",7.110141551095428e-5
"DED4","DEU","NMM",0.002167068009113206
"DED4","DEU","PRO",0.0012681658767131117
"DED4","DEU","SWD_INC",4.3492408915028194e-4
"DED4","DEU","TRF",5.764986176424086e-4
"DED5","DEU","CHE",0.0019962259021212556
"DED5","DEU","ENE",0.08615076267115615
"DED5","DEU","IND",0.0038941417757993235
"DED5","DEU","NFE",4.737551983549715e-5
"DED5","DEU","NMM",0.001526516868185851
"DED5","DEU","PRO",5.942080019574125e-4
"DED5","DEU","REF",5.25757195560808e-4
"DED5","DEU","SWD_INC",3.0636785914643026e-4
"DED5","DEU","TRF",3.999933963071421e-4
"DEE0","DEU","CHE",0.027093365970355592
"DEE0","DEU","ENE",0.10101804263109487
"DEE0","DEU","IND",0.0204611602283099
"DEE0","DEU","NFE",9.442577119703782e-5
"DEE0","DEU","NMM",0.017692496204537757
"DEE0","DEU","PRO",0.0023455433617755165
"DEE0","DEU","REF",0.017592318945996725
"DEE0","DEU","SWD_INC",6.225518298744849e-4
"DEE0","DEU","TRF",8.120842036916095e-4
"DEF0","DEU","CHE",0.0055055324344049
"DEF0","DEU","ENE",0.046243159605117615
"DEF0","DEU","IND",0.011318520100598358
"DEF0","DEU","NFE",1.3149088456184576e-4
"DEF0","DEU","NMM",0.008218394682535393
"DEF0","DEU","PRO",0.0020019521583916062
"DEF0","DEU","REF",0.00650993447703732
"DEF0","DEU","SWD_INC",8.722670480408443e-4
"DEF0","DEU","TRF",0.0011101823198953393
"DEG0","DEU","CHE",0.010190689912283167
"DEG0","DEU","ENE",0.027876203867593295
"DEG0","DEU","IND",0.011295342257240956
"DEG0","DEU","IRO",6.08900346116446e-6
"DEG0","DEU","NFE",1.0414050813143407e-4
"DEG0","DEU","NMM",0.010524999043769408
"DEG0","DEU","PRO",0.001995102739811422
"DEG0","DEU","REF",1.2382634882757196e-6
"DEG0","DEU","SWD_INC",5.920738405092589e-4
"DEG0","DEU","TRF",0.0016192082246685175
"DK01","DNK","CHE",0.0010304687907265542
"DK01","DNK","ENE",0.010061318617117664
"DK01","DNK","IND",0.005357453612063251
"DK01","DNK","IRO",0
"DK01","DNK","NFE",3.073970918745718e-5
"DK01","DNK","NMM",0.003945733808172692
"DK01","DNK","PRO",3.9321293982047805e-4
"DK01","DNK","SWD_INC",0.00105972159469746
"DK01","DNK","TRF",0.004789166408064388
"DK02","DNK","CHE",3.243327418835184e-4
"DK02","DNK","ENE",0.0041215119152094
"DK02","DNK","IND",0.0016862198784384414
"DK02","DNK","IRO",0
"DK02","DNK","NFE",9.675104704362728e-6
"DK02","DNK","NMM",0.00393840742607819
"DK02","DNK","PRO",0.0024652825764620735
"DK02","DNK","REF",0.005151724157373996
"DK02","DNK","SWD_INC",3.3341217070175503e-4
"DK02","DNK","TRF",0.001507356687904571
"DK03","DNK","CHE",4.909046105685854e-4
"DK03","DNK","ENE",0.04034665757695024
"DK03","DNK","IND",0.0039008211484796006
"DK03","DNK","IRO",0
"DK03","DNK","NFE",1.4644072246926109e-5
"DK03","DNK","NMM",0.0018797060840276408
"DK03","DNK","PRO",8.783539799704491e-4
"DK03","DNK","REF",0.0031847110676323648
"DK03","DNK","SWD_INC",5.063108008210273e-4
"DK03","DNK","TRF",0.0022815082294945824
"DK04","DNK","CHE",5.559612201326522e-4
"DK04","DNK","ENE",0.01619267474172866
"DK04","DNK","IND",0.0028904669211903575
"DK04","DNK","IRO",0
"DK04","DNK","NFE",1.658477267775383e-5
"DK04","DNK","NMM",0.0021288136553364225
"DK04","DNK","PRO",6.343381692010144e-4
"DK04","DNK","SWD_INC",5.687381018638672e-4
"DK04","DNK","TRF",0.0025838647318927412
"DK05","DNK","CHE",2.1953140561702686e-4
"DK05","DNK","ENE",0.027772291735596807
"DK05","DNK","IND",0.005021455767477798
"DK05","DNK","IRO",0
"DK05","DNK","NFE",6.5488045275279504e-6
"DK05","DNK","NMM",0.010434505462762781
"DK05","DNK","PRO",3.8321231393300596e-4
"DK05","DNK","SWD_INC",2.2617235143501882e-4
"DK05","DNK","TRF",0.0010202866288124095
"EE00","EST","CHE",7.337615010814004e-4
"EE00","EST","ENE",0.07875290819804116
"EE00","EST","IND",0.00488257174851748
"EE00","EST","IRO",0
"EE00","EST","NFE",4.809600499342304e-5
"EE00","EST","NMM",0.0013195429412045244
"EE00","EST","PRO",0.0018869301628604515
"EE00","EST","SWD_INC",0.013551335261812385
"EE00","EST","TRF",0.06503866994399604
"EL30","GRC","CHE",2.6580206061625636e-4
"EL30","GRC","ENE",0.03174639117900073
"EL30","GRC","IND",0.008255238546030746
"EL30","GRC","IRO",0.0021884311781989476
"EL30","GRC","NFE",7.174527292112517e-6
"EL30","GRC","NMM",0.013232466354215155
"EL30","GRC","PRO",0.0044830267990252255
"EL30","GRC","REF",0.025102731853409693
"EL30","GRC","SWD_INC",6.292299798708645e-5
"EL30","GRC","TRF",3.010948572015292e-4
"EL41","GRC","CHE",8.411518215149421e-6
"EL41","GRC","ENE",9.708928922914516e-4
"EL41","GRC","IND",2.4535371322845906e-4
"EL41","GRC","NMM",4.922182898267293e-4
"EL41","GRC","PRO",4.71594079028058e-4
"EL41","GRC","SWD_INC",1.991251479007809e-6
"EL41","GRC","TRF",9.447005277093378e-6
"EL42","GRC","CHE",1.2941539230689547e-5
"EL42","GRC","ENE",0.0167471631766255
"EL42","GRC","IND",7.074866687376819e-4
"EL42","GRC","NMM",0.0023235358187751218
"EL42","GRC","PRO",5.484359499886749e-4
"EL42","GRC","SWD_INC",3.0636370394864828e-6
"EL42","GRC","TRF",1.4534675100902873e-5
"EL43","GRC","CHE",3.164666504313156e-5
"EL43","GRC","ENE",0.022580007183306196
"EL43","GRC","IND",8.724382441024026e-4
"EL43","GRC","NMM",0.00137888490919619
"EL43","GRC","PRO",0.0012742932541296257
"EL43","GRC","SWD_INC",7.491675762183979e-6
"EL43","GRC","TRF",3.554243417110735e-5
"EL51","GRC","CHE",0.006212287704914209
"EL51","GRC","ENE",0.01139495322253754
"EL51","GRC","IND",0.0012614836052012351
"EL51","GRC","NMM",0.0015114407887834914
"EL51","GRC","PRO",0.001696346710358811
"EL51","GRC","SWD_INC",6.8457901820569985e-6
"EL51","GRC","TRF",3.247818287748225e-5
"EL52","GRC","CHE",0.003086518089851545
"EL52","GRC","ENE",0.009671442252743736
"EL52","GRC","IND",0.003408362149974444
"EL52","GRC","NMM",0.0076509385154293385
"EL52","GRC","PRO",0.004742020273870271
"EL52","GRC","REF",0.007103530915661458
"EL52","GRC","SWD_INC",2.5689261440138192e-5
"EL52","GRC","TRF",1.2187640526985752e-4
"EL53","GRC","CHE",1.2390667255393572e-5
"EL53","GRC","ENE",0.08381242235002251
"EL53","GRC","IND",4.762254186598243e-4
"EL53","GRC","NMM",0.0017970533580070175
"EL53","GRC","PRO",0.006816538036670414
"EL53","GRC","SWD_INC",2.9332277358804997e-6
"EL53","GRC","TRF",1.3915997841409979e-5
"EL54","GRC","CHE",1.3878800388986354e-5
"EL54","GRC","IND",3.9607604539990306e-4
"EL54","GRC","NMM",7.304339918034207e-4
"EL54","GRC","PRO",0.0013180709022577335
"EL54","GRC","SWD_INC",3.285509539662947e-6
"EL54","GRC","TRF",1.558730152072078e-5
"EL61","GRC","CHE",3.650579450361089e-5
"EL61","GRC","ENE",0.0011782189785482693
"EL61","GRC","IND",0.0024542174163741395
"EL61","GRC","NMM",0.009515326367590253
"EL61","GRC","PRO",0.0023255540549592594
"EL61","GRC","SWD_INC",8.641967610165772e-6
"EL61","GRC","TRF",4.0999725523794036e-5
"EL62","GRC","CHE",6.980098068503153e-6
"EL62","GRC","ENE",0.0016754644695789642
"EL62","GRC","IND",1.9242821829915297e-4
"EL62","GRC","NMM",3.041319762772743e-4
"EL62","GRC","PRO",4.730769303313876e-4
"EL62","GRC","SWD_INC",1.6523909737469313e-6
"EL62","GRC","TRF",7.839370816025996e-6
"EL63","GRC","CHE",3.185983343064701e-5
"EL63","GRC","IND",0.0010666556686524083
"EL63","GRC","NMM",0.0023006635406556957
"EL63","GRC","PRO",0.0016546715959405507
"EL63","GRC","SWD_INC",7.542137162052637e-6
"EL63","GRC","TRF",3.578186906106219e-5
"EL64","GRC","CHE",2.3006242561179705e-5
"EL64","GRC","ENE",0.05174367666833936
"EL64","GRC","IND",0.00393223029275111
"EL64","GRC","IRO",3.52324481283727e-5
"EL64","GRC","NMM",0.018497958920432565
"EL64","GRC","PRO",0.0020625312612159497
"EL64","GRC","SWD_INC",5.446238867203062e-6
"EL64","GRC","TRF",2.5879788854736925e-5
"EL65","GRC","CHE",2.2904118899597622e-5
"EL65","GRC","ENE",0.047418289685401745
"EL65","GRC","IND",6.969230130543557e-4
"EL65","GRC","NMM",0.001609557889206291
"EL65","GRC","PRO",0.0030491671484737374
"EL65","GRC","REF",0.010682011950122406
"EL65","GRC","SWD_INC",5.422068130134166e-6
"EL65","GRC","TRF",2.5723668510171595e-5
"ES11","ESP","CHE",0.0016945739566087332
"ES11","ESP","ENE",0.053107172105981294
"ES11","ESP","IND",0.00559796746090935
"ES11","ESP","NFE",0.013772526837427381
"ES11","ESP","NMM",0.00470798026846383
"ES11","ESP","PRO",0.0011403658590959387
"ES11","ESP","REF",0.0185334991995888
"ES11","ESP","SWD_INC",0.01007592818565271
"ES11","ESP","TRF",5.253059419897265e-4
"ES12","ESP","CHE",0.004062034410687409
"ES12","ESP","ENE",0.05464812260833493
"ES12","ESP","IND",0.02354627652998449
"ES12","ESP","IRO",0.018991303414144848
"ES12","ESP","NFE",0.0027235614757779407
"ES12","ESP","NMM",0.007710180568187314
"ES12","ESP","PRO",4.6553456499909507e-4
"ES12","ESP","SWD_INC",6.487944723416893e-5
"ES12","ESP","TRF",0.02569143463924979
"ES13","ESP","CHE",4.4102437361182213e-4
"ES13","ESP","ENE",0.003885328575757511
"ES13","ESP","IND",0.001965996498044483
"ES13","ESP","NFE",1.4512517511151912e-5
"ES13","ESP","NMM",0.009543489912339775
"ES13","ESP","PRO",2.370649073312135e-4
"ES13","ESP","REF",0.016827011657892972
"ES13","ESP","SWD_INC",3.588393659680259e-5
"ES13","ESP","TRF",1.3672278483678303e-4
"ES21","ESP","CHE",0.0018706689314572462
"ES21","ESP","ENE",0.04459162728507365
"ES21","ESP","IND",0.0074928319968171385
"ES21","ESP","NFE",4.473003171466549e-5
"ES21","ESP","NMM",0.010747949486839626
"ES21","ESP","PRO",4.6898517210418783e-4
"ES21","ESP","REF",0.017151031348015034
"ES21","ESP","SWD_INC",0.016107816832550727
"ES21","ESP","TRF",5.644877941310316e-4
"ES22","ESP","CHE",5.057197169143534e-4
"ES22","ESP","ENE",0.020260062776715944
"ES22","ESP","IND",0.0028565424941680187
"ES22","ESP","NFE",1.0366446356356053e-5
"ES22","ESP","NMM",0.008624235870249053
"ES22","ESP","PRO",3.604144569596151e-4
"ES22","ESP","SWD_INC",4.114784457172723e-5
"ES22","ESP","TRF",1.5883803096322527e-4
"ES23","ESP","CHE",2.4191679517547162e-4
"ES23","ESP","ENE",0.009439985054701335
"ES23","ESP","IND",6.734819399756897e-4
"ES23","ESP","NFE",4.958917084074183e-6
"ES23","ESP","NMM",5.18879337658433e-4
"ES23","ESP","PRO",1.6257092542905512e-4
"ES23","ESP","SWD_INC",1.9683567489374155e-5
"ES23","ESP","TRF",6.970966758731302e-5
"ES24","ESP","CHE",9.723289780181454e-4
"ES24","ESP","ENE",0.033083264090916706
"ES24","ESP","IND",0.00447257318876698
"ES24","ESP","NFE",1.9931188208149335e-5
"ES24","ESP","NMM",0.0038180399069456823
"ES24","ESP","PRO",7.478904626684494e-4
"ES24","ESP","SWD_INC",7.911352538749607e-5
"ES24","ESP","TRF",2.995885727499015e-4
"ES30","ESP","CHE",0.00609558688017403
"ES30","ESP","ENE",0.01125399977822986
"ES30","ESP","IND",0.020079115550366684
"ES30","ESP","NFE",1.2950998354814057e-4
"ES30","ESP","NMM",0.02340748357527494
"ES30","ESP","PRO",8.201834982702433e-4
"ES30","ESP","SWD_INC",0.0035959048944814356
"ES30","ESP","TRF",0.0018287701759080923
"ES41","ESP","CHE",0.0034101794773011493
"ES41","ESP","ENE",0.014194231030234303
"ES41","ESP","IND",0.006899269681745849
"ES41","ESP","NFE",4.189166091014018e-5
"ES41","ESP","NMM",0.008119938007210344
"ES41","ESP","PRO",0.0020982192252463404
"ES41","ESP","SWD_INC",1.2866733079105487e-4
"ES41","ESP","TRF",5.018787132180793e-4
"ES42","ESP","CHE",0.00675635158042277
"ES42","ESP","ENE",0.017103186697267514
"ES42","ESP","IND",0.010587394490491363
"ES42","ESP","NFE",3.229758411225018e-5
"ES42","ESP","NMM",0.008626569925880848
"ES42","ESP","PRO",0.0018395134746018353
"ES42","ESP","REF",0.02162233788410391
"ES42","ESP","SWD_INC",1.2810622179349e-4
"ES42","ESP","TRF",4.6573917438381973e-4
"ES43","ESP","CHE",7.733149545862893e-4
"ES43","ESP","ENE",0.002272062884273889
"ES43","ESP","IND",0.002941043073892167
"ES43","ESP","NFE",1.5851722942293498e-5
"ES43","ESP","NMM",0.003356497795761435
"ES43","ESP","PRO",7.046557573812628e-4
"ES43","ESP","SWD_INC",6.292073946759088e-5
"ES43","ESP","TRF",2.3354030441074736e-4
"ES51","ESP","CHE",0.006722967684095769
"ES51","ESP","ENE",0.07262822514559408
"ES51","ESP","IND",0.02390940882280158
"ES51","ESP","NFE",1.4064495569677014e-4
"ES51","ESP","NMM",0.02979457677012082
"ES51","ESP","PRO",0.001699436908066624
"ES51","ESP","REF",0.024711293265669856
"ES51","ESP","SWD_INC",0.004072440449258228
"ES51","ESP","TRF",0.001966176644109876
"ES52","ESP","CHE",0.011416710999206351
"ES52","ESP","ENE",0.046803930861297555
"ES52","ESP","IND",0.025495565558894175
"ES52","ESP","NFE",9.090925557603145e-5
"ES52","ESP","NMM",0.016288612526149635
"ES52","ESP","PRO",0.0014568287256094697
"ES52","ESP","REF",0.015444543818022854
"ES52","ESP","SWD_INC",3.5971838721073497e-4
"ES52","ESP","TRF",0.001278558682674005
"ES53","ESP","CHE",9.896884751227112e-4
"ES53","ESP","ENE",0.0316808934727534
"ES53","ESP","IND",0.0031828882295835675
"ES53","ESP","NFE",2.028703083482264e-5
"ES53","ESP","NMM",0.003120200365055233
"ES53","ESP","PRO",3.4199834757790205e-4
"ES53","ESP","SWD_INC",0.0032108607073537926
"ES53","ESP","TRF",2.875938795661845e-4
"ES61","ESP","CHE",0.012035591099505716
"ES61","ESP","ENE",0.14347181073507
"ES61","ESP","IND",0.026329536333702084
"ES61","ESP","NFE",1.5820703805668744e-4
"ES61","ESP","NMM",0.03741238101361777
"ES61","ESP","PRO",0.0022869891344117045
"ES61","ESP","REF",0.05251142518074389
"ES61","ESP","SWD_INC",5.695704708898379e-4
"ES61","ESP","TRF",0.002160664925929519
"ES62","ESP","CHE",0.00407094404969765
"ES62","ESP","ENE",0.0541303701696779
"ES62","ESP","IND",0.004102389315253608
"ES62","ESP","NFE",3.9347454957557204e-5
"ES62","ESP","NMM",0.00366598580196241
"ES62","ESP","PRO",4.893604892031642e-4
"ES62","ESP","REF",0.015444543818022854
"ES62","ESP","SWD_INC",9.580121579053603e-5
"ES62","ESP","TRF",3.7791992252202454e-4
"ES63","ESP","CHE",8.495807776568449e-5
"ES63","ESP","ENE",0.0010506058042503222
"ES63","ESP","IND",2.3651840128712174e-4
"ES63","ESP","NFE",1.741501347688021e-6
"ES63","ESP","NMM",1.8222389028549603e-4
"ES63","ESP","PRO",3.900912390302924e-8
"ES63","ESP","SWD_INC",6.912631081008949e-6
"ES63","ESP","TRF",2.4481182514833428e-5
"ES64","ESP","CHE",8.65904491321187e-5
"ES64","ESP","ENE",8.184952196063226e-4
"ES64","ESP","IND",2.4106235281147015e-4
"ES64","ESP","NFE",1.7749663444679555e-6
"ES64","ESP","NMM",1.8572491077564594e-4
"ES64","ESP","PRO",3.975868308193986e-8
"ES64","ESP","SWD_INC",7.0454410041260355e-6
"ES64","ESP","TRF",2.49515055331586e-5
"FI19","FIN","CHE",0.002261496997472127
"FI19","FIN","ENE",0.07872523808948545
"FI19","FIN","IND",0.00590159510405122
"FI19","FIN","NFE",1.600119383515404e-5
"FI19","FIN","NMM",0.001214555284206764
"FI19","FIN","PRO",0.024030212625190405
"FI19","FIN","SWD_INC",4.771735526582939e-4
"FI19","FIN","TRF",2.621103795942421e-4
"FI1B","FIN","CHE",0.0037518034462443884
"FI1B","FIN","ENE",0.07348345358132392
"FI1B","FIN","IND",0.008637316131396955
"FI1B","FIN","IRO",0.002807231877051513
"FI1B","FIN","NFE",2.654587226044979e-5
"FI1B","FIN","NMM",0.0076738427146369305
"FI1B","FIN","PRO",0.013657654501175408
"FI1B","FIN","REF",0.016947178277894184
"FI1B","FIN","SWD_INC",7.916278356219069e-4
"FI1B","FIN","TRF",0.004003796759068909
"FI1C","FIN","CHE",0.015575805697103958
"FI1C","FIN","ENE",0.029094386561493227
"FI1C","FIN","IND",0.012949941523682772
"FI1C","FIN","IRO",0.0014362215738953847
"FI1C","FIN","NFE",1.4995629188643426e-5
"FI1C","FIN","NMM",0.009026064284669743
"FI1C","FIN","PRO",0.019277747821839837
"FI1C","FIN","REF",0.004236782785657917
"FI1C","FIN","SWD_INC",4.4718650949992686e-4
"FI1C","FIN","TRF",2.4563851751065906e-4
"FI1D","FIN","CHE",0.0036585133094569496
"FI1D","FIN","ENE",0.009501665449031088
"FI1D","FIN","IND",0.01227370814661028
"FI1D","FIN","IRO",0.011652589220499523
"FI1D","FIN","NFE",5.561924685000431e-5
"FI1D","FIN","NMM",0.0011955564089778106
"FI1D","FIN","PRO",0.038360519107959824
"FI1D","FIN","SWD_INC",4.69709344429088e-4
"FI1D","FIN","TRF",0.013619492094467493
"FI20","FIN","CHE",2.014851481742665e-6
"FI20","FIN","IND",4.002630893465382e-6
"FI20","FIN","NFE",1.4256074365947468e-8
"FI20","FIN","NMM",1.0820932486475042e-6
"FI20","FIN","SWD_INC",4.2513199044695394e-7
"FI20","FIN","TRF",2.3352448432655487e-7
"FR10","FRA","CHE",0.024661660572296372
"FR10","FRA","ENE",0.1032843290234998
"FR10","FRA","IND",0.04443699124971863
"FR10","FRA","IRO",0.0012771398543360475
"FR10","FRA","NFE",5.920014861987967e-4
"FR10","FRA","NMM",0.015742088164641708
"FR10","FRA","PRO",0.0023513350595052007
"FR10","FRA","REF",0.0027545996261454336
"FR10","FRA","SWD_INC",0.004230849525997908
"FR10","FRA","TRF",0.014941198368206754
"FRB0","FRA","CHE",0.0021067029263369505
"FRB0","FRA","ENE",7.103184840594769e-4
"FRB0","FRA","IND",0.007823698234494027
"FRB0","FRA","IRO",2.3944657648895055e-4
"FRB0","FRA","NFE",7.993833135903898e-5
"FRB0","FRA","NMM",0.007647633804627095
"FRB0","FRA","PRO",0.0023887092489240256
"FRB0","FRA","SWD_INC",0.0043329104595907254
"FRB0","FRA","TRF",0.001254728119830873
"FRC1","FRA","CHE",0.0011989412407750599
"FRC1","FRA","ENE",0.0030685572479232275
"FRC1","FRA","IND",0.0036901904081711144
"FRC1","FRA","IRO",1.3332827188474044e-4
"FRC1","FRA","NFE",4.429227352820044e-5
"FRC1","FRA","NMM",0.002379851608202501
"FRC1","FRA","PRO",0.0013122808978437894
"FRC1","FRA","SWD_INC",2.563826750663492e-4
"FRC1","FRA","TRF",7.139481903388589e-4
"FRC2","FRA","CHE",9.548259718598341e-4
"FRC2","FRA","ENE",0.0012777471163616134
"FRC2","FRA","IND",0.002807625617152292
"FRC2","FRA","NFE",3.527396430877617e-5
"FRC2","FRA","NMM",0.001832008512187941
"FRC2","FRA","PRO",8.267344843347215e-4
